output1 output2 output3 output4 output5 output6 output7
hs1 3669085 3670314 hs10 40576 39395 color=lgrey
hs1 3670471 3670950 hs10 39238 38759 color=lgrey
hs1 3670954 3671832 hs10 38755 37877 color=lgrey
hs1 3671858 3673504 hs10 37851 36205 color=lgrey
hs1 3673814 3674908 hs10 35895 34801 color=lgrey
hs1 3674898 3675644 hs10 34811 34068 color=lgrey
hs1 3675641 3676516 hs10 34071 33241 color=lgrey
hs1 3676827 3678992 hs10 32885 30720 color=lgrey
hs1 3679005 3680039 hs10 30707 29673 color=lgrey
hs1 3680365 3681198 hs10 29346 28513 color=lgrey
hs1 3681216 3682022 hs10 28496 27690 color=lgrey
hs1 3682047 3682781 hs10 27666 26935 color=lgrey
hs1 3683476 3684939 hs10 26236 24773 color=lgrey
hs1 3685033 3685860 hs10 24679 23852 color=lgrey
hs1 3685870 3686916 hs10 23842 22796 color=lgrey
hs1 3686926 3687798 hs10 22786 21914 color=lgrey
hs1 3687788 3688582 hs10 21924 21130 color=lgrey
hs1 3688652 3689680 hs10 21060 20032 color=lgrey
hs1 3689932 3691215 hs10 19780 18497 color=lgrey
hs1 3691212 3692138 hs10 18500 17574 color=lgrey
hs1 3692331 3692906 hs10 17382 16807 color=lgrey
hs1 3693060 3694430 hs10 16653 15283 color=lgrey
hs1 3694634 3695113 hs10 15079 14600 color=lgrey
hs1 3696224 3697435 hs10 13488 12277 color=lgrey
hs1 3697439 3699400 hs10 12273 10312 color=lgrey
hs1 3700285 3701556 hs10 9419 8148 color=lgrey
hs1 3701553 3702284 hs10 8151 7420 color=lgrey
hs1 3703410 3704087 hs10 6275 5598 color=lgrey
hs1 3704181 3705755 hs10 5504 3930 color=lgrey
hs1 3705820 3706596 hs10 3865 3089 color=lgrey
hs1 3706772 3707662 hs10 2914 2024 color=lgrey
hs1 3707678 3708451 hs10 2008 1235 color=lgrey
hs2 1 1215 hs9 834411 833197 color=vvdyellow
hs2 1197 2249 hs9 833215 832163 color=vvdyellow
hs2 2403 3617 hs9 832009 830795 color=vvdyellow
hs2 6887 7801 hs9 827985 827083 color=vvdyellow
hs2 10178 11395 hs10 3103036 3101819 color=lgrey
hs2 11522 12733 hs10 3104370 3103159 color=lgrey
hs2 12802 13848 hs10 3105485 3104439 color=lgrey
hs2 13969 15570 hs10 3107206 3105605 color=lgrey
hs2 15567 16625 hs10 3108261 3107203 color=lgrey
hs2 16676 18091 hs10 3109709 3108312 color=lgrey
hs2 18224 19237 hs10 3110871 3109858 color=lgrey
hs2 19308 20852 hs10 3112486 3110942 color=lgrey
hs2 20842 21864 hs10 3113498 3112476 color=lgrey
hs2 21868 22866 hs10 3114500 3113502 color=lgrey
hs2 22906 24228 hs5 134188 132986 color=dorange
hs2 24239 25123 hs5 135084 134200 color=dorange
hs2 25134 26084 hs5 136045 135095 color=dorange
hs2 26181 27857 hs5 137819 136143 color=dorange
hs2 27945 29276 hs5 139233 137902 color=dorange
hs2 29278 29976 hs5 139933 139235 color=dorange
hs2 30001 30486 hs5 140442 139957 color=dorange
hs2 30774 32417 hs5 142372 140729 color=dorange
hs2 32754 33746 hs5 102005 100995 color=dorange
hs2 33885 34967 hs5 103206 102124 color=dorange
hs2 34970 36052 hs5 104294 103209 color=dorange
hs2 36052 36930 hs5 105172 104294 color=dorange
hs2 36915 37724 hs5 105966 105169 color=dorange
hs2 37721 39235 hs5 107477 105963 color=dorange
hs2 39232 40050 hs5 108292 107474 color=dorange
hs2 40053 41711 hs5 109956 108295 color=dorange
hs2 41770 42777 hs5 111176 110127 color=dorange
hs2 42774 44348 hs5 112738 111173 color=dorange
hs2 44497 47031 hs7 245742 243208 color=vdblue
hs2 47344 48378 hs7 242904 241870 color=vdblue
hs2 48394 49347 hs7 241854 240901 color=vdblue
hs2 49362 50510 hs7 240886 239738 color=vdblue
hs2 50688 52034 hs7 239563 238217 color=vdblue
hs2 52036 52968 hs7 238215 237283 color=vdblue
hs2 52965 53801 hs7 237286 236450 color=vdblue
hs2 53805 54623 hs7 236446 235628 color=vdblue
hs2 54636 55712 hs7 235615 234539 color=vdblue
hs2 55712 56533 hs7 234539 233718 color=vdblue
hs2 56530 57360 hs7 233721 232891 color=vdblue
hs2 57357 58082 hs7 232894 232169 color=vdblue
hs2 58079 59116 hs7 232172 231135 color=vdblue
hs2 59103 60188 hs7 231148 230063 color=vdblue
hs2 61805 63148 hs7 229144 227801 color=vdblue
hs2 63180 64376 hs7 227769 226573 color=vdblue
hs2 64373 65845 hs7 226576 225104 color=vdblue
hs2 65993 66889 hs7 224956 224060 color=vdblue
hs2 67000 69162 hs7 223951 221789 color=vdblue
hs2 69250 70281 hs9 524142 523111 color=vvdyellow
hs2 70331 71101 hs7 218874 218104 color=vdblue
hs2 71098 71916 hs7 218107 217289 color=vdblue
hs2 72102 72947 hs7 217103 216258 color=vdblue
hs2 72949 73896 hs7 216256 215309 color=vdblue
hs2 74027 75703 hs7 215178 213649 color=vdblue
hs2 75893 76525 hs7 213313 212681 color=vdblue
hs2 77111 77800 hs7 212095 211406 color=vdblue
hs2 77899 78771 hs7 211307 210435 color=vdblue
hs2 78840 79514 hs7 210366 209692 color=vdblue
hs2 79511 80248 hs7 209695 208958 color=vdblue
hs2 80279 81541 hs7 208927 207665 color=vdblue
hs2 81571 82980 hs7 207635 206226 color=vdblue
hs2 82992 84341 hs7 206214 204865 color=vdblue
hs2 84338 86212 hs7 204868 202994 color=vdblue
hs2 86430 87758 hs7 202869 201448 color=vdblue
hs2 87842 89146 hs7 201345 200062 color=vdblue
hs2 89146 90135 hs7 200062 199073 color=vdblue
hs2 90448 91761 hs7 198760 197447 color=vdblue
hs2 91879 92649 hs7 197329 196559 color=vdblue
hs2 92692 93702 hs7 196516 195506 color=vdblue
hs2 93796 94836 hs7 195412 194372 color=vdblue
hs2 95998 97350 hs5 7957 6605 color=dorange
hs2 98530 99276 hs5 5423 4671 color=dorange
hs2 99378 100079 hs5 4571 3870 color=dorange
hs2 100183 100749 hs5 3766 3200 color=dorange
hs2 101512 103722 hs5 2467 257 color=dorange
hs2 103979 105142 hs5 302213 301104 color=dorange
hs2 105139 106158 hs5 301107 300088 color=dorange
hs2 107615 108580 hs5 298319 297354 color=dorange
hs2 109139 110041 hs5 295135 294233 color=dorange
hs2 110107 110889 hs5 294167 293385 color=dorange
hs2 111014 111904 hs5 293260 292370 color=dorange
hs2 111956 112894 hs5 292318 291380 color=dorange
hs2 112891 113742 hs5 291383 290532 color=dorange
hs2 113739 115442 hs5 290535 288832 color=dorange
hs2 115462 116976 hs5 288812 287298 color=dorange
hs2 117040 117894 hs5 287234 286380 color=dorange
hs2 117909 118682 hs5 286365 285592 color=dorange
hs2 118866 119579 hs5 285408 284695 color=dorange
hs2 119576 120547 hs5 284698 283727 color=dorange
hs2 120544 121188 hs5 283730 283086 color=dorange
hs2 121185 122132 hs5 283089 282142 color=dorange
hs2 122129 122764 hs5 282145 281510 color=dorange
hs2 122839 124005 hs5 281404 280238 color=dorange
hs2 124515 125693 hs5 279728 278550 color=dorange
hs2 126046 126900 hs5 278193 277339 color=dorange
hs2 126900 127562 hs5 277336 276677 color=dorange
hs2 127659 128447 hs5 276581 275793 color=dorange
hs2 128617 130560 hs5 275627 273684 color=dorange
hs2 130904 131788 hs5 273337 272453 color=dorange
hs2 131890 133350 hs5 272352 270892 color=dorange
hs2 133350 134894 hs5 270892 269348 color=dorange
hs2 134929 136641 hs5 269313 267601 color=dorange
hs2 137128 138246 hs5 267113 265995 color=dorange
hs2 140375 141919 hs5 263863 262319 color=dorange
hs2 142149 143837 hs5 262049 260352 color=dorange
hs2 144778 146439 hs5 259433 257772 color=dorange
hs2 146514 147485 hs5 257697 256726 color=dorange
hs2 147637 148095 hs5 256575 256117 color=dorange
hs2 148259 148978 hs5 255953 255234 color=dorange
hs2 149163 150785 hs5 255049 253427 color=dorange
hs2 151510 152592 hs5 252702 251620 color=dorange
hs2 152589 154862 hs5 251623 249350 color=dorange
hs2 154871 155695 hs5 249341 248517 color=dorange
hs2 155692 156585 hs5 248520 247627 color=dorange
hs2 156653 157927 hs5 247560 246286 color=dorange
hs2 158073 159098 hs5 246140 245115 color=dorange
hs2 165837 166760 hs5 243640 242717 color=dorange
hs2 166825 168441 hs5 242652 241036 color=dorange
hs2 168488 169729 hs5 240989 239748 color=dorange
hs2 169726 172128 hs5 239751 237349 color=dorange
hs2 172710 173477 hs5 236769 236002 color=dorange
hs2 173515 174903 hs5 235963 234575 color=dorange
hs2 174960 177374 hs5 234519 232105 color=dorange
hs2 177493 178194 hs5 231985 231329 color=dorange
hs2 178321 179913 hs5 231155 229563 color=dorange
hs2 180098 180793 hs5 229418 228684 color=dorange
hs2 180790 181956 hs5 228687 227521 color=dorange
hs2 181997 183256 hs5 227480 226221 color=dorange
hs2 183350 184285 hs5 226128 225193 color=dorange
hs2 184290 185120 hs5 225188 224358 color=dorange
hs2 185126 186184 hs5 224352 223294 color=dorange
hs2 186231 187301 hs5 223247 222177 color=dorange
hs2 187327 188175 hs5 222151 221303 color=dorange
hs2 188168 189106 hs5 221310 220372 color=dorange
hs2 189179 190489 hs5 220299 218989 color=dorange
hs2 190696 191901 hs5 218782 217577 color=dorange
hs2 191939 193039 hs5 217539 216439 color=dorange
hs2 193057 193698 hs5 216421 215780 color=dorange
hs2 193834 195057 hs5 215645 214422 color=dorange
hs2 195244 196257 hs5 214234 213221 color=dorange
hs2 196379 197041 hs5 213099 212437 color=dorange
hs2 197139 198767 hs5 212338 210710 color=dorange
hs2 198899 200872 hs5 210577 208622 color=dorange
hs2 200869 201909 hs5 208625 207585 color=dorange
hs2 201911 202930 hs5 207583 206564 color=dorange
hs2 202927 204945 hs5 206567 204549 color=dorange
hs2 205195 206379 hs5 204299 203115 color=dorange
hs2 206662 207843 hs5 202832 201651 color=dorange
hs2 207972 210344 hs5 201524 199152 color=dorange
hs2 210382 211113 hs5 199114 198449 color=dorange
hs2 211247 211987 hs5 198249 197509 color=dorange
hs2 212004 213920 hs5 197492 195576 color=dorange
hs2 214015 214569 hs5 195481 194927 color=dorange
hs2 214598 215941 hs5 194898 194212 color=dorange
hs2 216091 217242 hs5 193406 192255 color=dorange
hs2 217263 218831 hs5 192234 190666 color=dorange
hs2 219013 220764 hs5 190483 188732 color=dorange
hs2 220761 222494 hs5 188735 187038 color=dorange
hs2 223572 224321 hs5 185833 185084 color=dorange
hs2 224792 225889 hs5 184613 183516 color=dorange
hs2 225941 226981 hs5 183464 182424 color=dorange
hs2 227000 228496 hs5 182405 180906 color=dorange
hs2 228608 229501 hs5 180794 179901 color=dorange
hs2 229554 230318 hs5 179848 179084 color=dorange
hs2 230452 231393 hs5 178950 178009 color=dorange
hs2 231422 232453 hs5 177979 176948 color=dorange
hs2 232461 233588 hs5 176940 175813 color=dorange
hs2 233756 234679 hs5 175646 174723 color=dorange
hs2 247983 248876 hs5 174560 173667 color=dorange
hs2 248910 249551 hs5 173633 172992 color=dorange
hs2 249544 250827 hs5 172999 171716 color=dorange
hs2 251086 252000 hs5 171457 170543 color=dorange
hs2 252002 252775 hs5 170541 169768 color=dorange
hs2 253131 254141 hs5 169411 168401 color=dorange
hs2 254209 255135 hs5 168334 167408 color=dorange
hs2 255197 256699 hs5 167346 165844 color=dorange
hs2 256747 257640 hs5 165796 164903 color=dorange
hs2 257759 258784 hs5 164784 163759 color=dorange
hs2 259019 260725 hs5 89006 87300 color=dorange
hs2 260822 261724 hs5 87201 86299 color=dorange
hs2 262861 264042 hs5 85708 84635 color=dorange
hs2 264469 265482 hs5 84211 83198 color=dorange
hs2 265496 266479 hs5 83184 82201 color=dorange
hs2 266573 267487 hs5 82107 81193 color=dorange
hs2 267490 268569 hs5 81190 80111 color=dorange
hs2 268962 270020 hs5 79689 78631 color=dorange
hs2 270641 271636 hs5 78011 77016 color=dorange
hs2 271662 272729 hs5 76990 75923 color=dorange
hs2 272799 275297 hs5 75853 73355 color=dorange
hs2 275399 276055 hs5 73261 72605 color=dorange
hs2 276179 277507 hs5 72479 71151 color=dorange
hs2 277504 278226 hs5 71154 70432 color=dorange
hs2 280166 281908 hs5 68471 66729 color=dorange
hs2 282289 283989 hs5 66350 64650 color=dorange
hs2 284491 287064 hs5 64211 61638 color=dorange
hs2 287174 288868 hs5 61528 59834 color=dorange
hs2 288865 290922 hs5 59837 57780 color=dorange
hs2 290925 291983 hs5 57777 56719 color=dorange
hs2 292051 293226 hs5 56649 55474 color=dorange
hs2 293286 294155 hs5 55414 54545 color=dorange
hs2 294152 294958 hs5 54548 53742 color=dorange
hs2 295020 295496 hs5 53681 53205 color=dorange
hs2 295689 296582 hs5 53012 52092 color=dorange
hs2 297260 297772 hs5 51442 50930 color=dorange
hs2 297765 298376 hs5 50937 50326 color=dorange
hs2 298404 299174 hs5 50298 49528 color=dorange
hs2 299171 300166 hs5 49531 48536 color=dorange
hs2 300229 301269 hs5 48473 47433 color=dorange
hs2 301302 302072 hs5 47400 46630 color=dorange
hs2 302069 303208 hs5 46633 45494 color=dorange
hs2 303571 304677 hs5 45127 44024 color=dorange
hs2 310346 311755 hs7 77474 76065 color=vdblue
hs2 320444 321676 hs9 430143 428911 color=vvdyellow
hs2 321714 322484 hs9 430951 430181 color=vvdyellow
hs2 322504 323844 hs9 432311 430971 color=vvdyellow
hs2 323931 324986 hs9 433451 432396 color=vvdyellow
hs2 324986 325867 hs9 434332 433451 color=vvdyellow
hs2 325877 326644 hs9 435109 434342 color=vvdyellow
hs2 326644 328065 hs9 436530 435109 color=vvdyellow
hs2 329576 330157 hs9 438492 437869 color=vvdyellow
hs2 330189 330953 hs9 439291 438524 color=vvdyellow
hs2 330953 331798 hs9 440136 439291 color=vvdyellow
hs2 331815 332786 hs9 441124 440153 color=vvdyellow
hs2 333218 334849 hs9 443192 441561 color=vvdyellow
hs2 334903 335847 hs9 444190 443246 color=vvdyellow
hs2 335844 336752 hs9 445095 444187 color=vvdyellow
hs2 336749 338443 hs9 446786 445092 color=vvdyellow
hs2 338448 339497 hs9 447840 446791 color=vvdyellow
hs2 339525 340172 hs9 448516 447869 color=vvdyellow
hs2 340182 340784 hs9 449129 448527 color=vvdyellow
hs2 340839 341588 hs9 449929 449180 color=vvdyellow
hs2 342364 343218 hs9 456524 455670 color=vvdyellow
hs2 343215 344006 hs9 457312 456521 color=vvdyellow
hs2 344065 345078 hs9 458384 457371 color=vvdyellow
hs2 348751 349380 hs9 818531 817902 color=vvdyellow
hs2 353676 354689 hs9 200180 198864 color=vvdyellow
hs2 370170 370946 hs8 285163 284387 color=vdred
hs2 379997 380749 hs9 824777 824025 color=vvdyellow
hs2 380975 383404 hs9 823798 821453 color=vvdyellow
hs2 385737 388334 hs7 279933 277648 color=vdblue
hs2 393491 395425 hs7 252389 250434 color=vdblue
hs2 395779 398010 hs9 683381 681624 color=vvdyellow
hs2 398250 399047 hs9 684885 684340 color=vvdyellow
hs2 432315 433421 hs7 270920 269814 color=vdblue
hs2 433570 434433 hs7 269661 268798 color=vdblue
hs2 435188 436669 hs7 268043 266562 color=vdblue
hs2 436734 438251 hs7 266497 264980 color=vdblue
hs2 438266 439216 hs7 264963 264013 color=vdblue
hs2 439213 440076 hs7 264016 263153 color=vdblue
hs2 440079 441881 hs7 263150 261348 color=vdblue
hs2 443499 445631 hs9 670865 668733 color=vvdyellow
hs2 502498 503316 hs7 258959 258141 color=vdblue
hs2 514048 514824 hs7 346212 345442 color=vdblue
hs2 514845 516599 hs7 345428 343647 color=vdblue
hs2 516602 526675 hs7 343002 331927 color=vdblue
hs2 533157 534299 hs9 318003 316861 color=vvdyellow
hs2 538286 539839 hs8 284375 282822 color=vdred
hs2 539931 541055 hs8 21792 20668 color=vdred
hs2 544021 547137 hs9 292695 291253 color=vvdyellow
hs2 550151 550738 hs5 69891 69418 color=dorange
hs2 550794 551402 hs5 69248 68640 color=dorange
hs2 552077 552661 hs8 209970 209386 color=vdred
hs2 559074 560252 hs9 548079 546901 color=vvdyellow
hs2 560256 563393 hs9 551219 548085 color=vvdyellow
hs2 563968 566085 hs9 516637 514520 color=vvdyellow
hs2 567497 568735 hs9 518168 516930 color=vvdyellow
hs2 574215 577754 hs9 417063 413515 color=vvdyellow
hs2 583600 585732 hs5 92777 90645 color=dorange
hs2 585729 586964 hs5 90648 89413 color=dorange
hs2 588025 589191 hs9 557580 556417 color=vvdyellow
hs2 589188 590750 hs9 559136 557577 color=vvdyellow
hs2 591110 592414 hs10 1803630 1802326 color=lgrey
hs2 648407 648883 hs10 3459755 3459297 color=lgrey
hs2 722027 723937 hs9 394989 392935 color=vvdyellow
hs2 734567 736684 hs8 212609 210510 color=vdred
hs2 736977 737438 hs8 94086 93625 color=vdred
hs2 747727 748272 hs9 624566 623499 color=vvdyellow
hs2 749618 750655 hs7 329952 328915 color=vdblue
hs2 750652 751560 hs7 328918 328010 color=vdblue
hs2 751548 752465 hs7 328022 327105 color=vdblue
hs2 752471 753613 hs7 327099 325951 color=vdblue
hs2 753720 754541 hs7 325850 325029 color=vdblue
hs2 754538 755692 hs7 325032 323881 color=vdblue
hs2 756001 756927 hs7 323573 322647 color=vdblue
hs2 767274 768170 hs9 400232 399336 color=vvdyellow
hs2 768361 769095 hs9 399109 398375 color=vvdyellow
hs2 769145 769900 hs9 398325 397573 color=vvdyellow
hs2 769931 770530 hs9 397541 396939 color=vvdyellow
hs2 771972 773180 hs7 320178 318970 color=vdblue
hs2 773240 774289 hs7 318910 318242 color=vdblue
hs2 782608 783804 hs8 166306 165110 color=vdred
hs2 793152 795173 hs9 181170 179167 color=vvdyellow
hs2 808849 809622 hs7 253394 252621 color=vdblue
hs2 809753 810916 hs7 254686 253523 color=vdblue
hs2 812218 814221 hs9 217138 215135 color=vvdyellow
hs2 835831 836445 hs9 177235 176621 color=vvdyellow
hs2 836577 837545 hs9 176488 175520 color=vvdyellow
hs2 845185 847554 hs9 403208 400836 color=vvdyellow
hs2 847606 848088 hs9 403742 403260 color=vvdyellow
hs2 848144 848740 hs9 404394 403798 color=vvdyellow
hs2 848743 849792 hs9 405446 404397 color=vvdyellow
hs2 849779 850558 hs9 406212 405433 color=vvdyellow
hs2 850573 851487 hs9 407141 406227 color=vvdyellow
hs2 851477 852553 hs9 408207 407131 color=vvdyellow
hs2 852901 855156 hs9 410812 408566 color=vvdyellow
hs2 855161 857848 hs9 413504 410817 color=vvdyellow
hs2 861395 862000 hs9 417584 417060 color=vvdyellow
hs2 862276 863412 hs9 419078 417942 color=vvdyellow
hs2 863409 864209 hs9 419875 419075 color=vvdyellow
hs2 864281 865033 hs9 420699 419947 color=vvdyellow
hs2 865044 865685 hs9 421345 420710 color=vvdyellow
hs2 865729 866760 hs9 422419 421388 color=vvdyellow
hs2 879140 879934 hs9 736267 735587 color=vvdyellow
hs2 892672 894627 hs5 115021 113066 color=dorange
hs2 902268 902729 hs8 213357 212896 color=vdred
hs2 904440 905213 hs7 260665 259919 color=vdblue
hs2 928416 929333 hs9 171987 171070 color=vvdyellow
hs2 930084 931010 hs9 752248 751319 color=vvdyellow
hs2 972771 973952 hs9 196215 195034 color=vvdyellow
hs2 974052 974846 hs9 194934 194140 color=vvdyellow
hs2 974843 975772 hs9 194143 193214 color=vvdyellow
hs2 975769 976662 hs9 193217 192327 color=vvdyellow
hs2 976702 977682 hs9 192287 191307 color=vvdyellow
hs2 977783 979111 hs9 191137 189878 color=vvdyellow
hs2 981758 982780 hs9 299859 298837 color=vvdyellow
hs2 985654 987195 hs9 186183 184642 color=vvdyellow
hs2 990462 991319 hs9 163419 162562 color=vvdyellow
hs2 991981 993363 hs9 161909 160527 color=vvdyellow
hs2 993416 994222 hs9 160473 159667 color=vvdyellow
hs2 994806 995528 hs9 159085 158363 color=vvdyellow
hs2 995864 997267 hs9 158025 156622 color=vvdyellow
hs2 997264 999303 hs9 156625 154586 color=vvdyellow
hs2 999300 1001033 hs9 154589 152856 color=vvdyellow
hs2 1001484 1002923 hs9 152282 150843 color=vvdyellow
hs2 1003419 1004753 hs9 150378 149011 color=vvdyellow
hs2 1004855 1005952 hs9 148909 147836 color=vvdyellow
hs2 1005976 1006908 hs9 147783 146851 color=vvdyellow
hs2 1008006 1009154 hs9 145763 144624 color=vvdyellow
hs2 1010307 1011323 hs9 143544 142531 color=vvdyellow
hs2 1011349 1012377 hs9 142505 141477 color=vvdyellow
hs2 1012514 1013203 hs9 141324 140653 color=vvdyellow
hs2 1013303 1014223 hs9 140571 139651 color=vvdyellow
hs2 1016389 1017540 hs9 137993 136944 color=vvdyellow
hs2 1018474 1019397 hs9 136013 135090 color=vvdyellow
hs2 1051723 1052415 hs7 286139 285447 color=vdblue
hs2 1064190 1064687 hs10 3118384 3117887 color=lgrey
hs2 1064855 1067113 hs10 3126141 3123910 color=lgrey
hs2 1067110 1070340 hs10 3129368 3126138 color=lgrey
hs2 1070340 1071578 hs10 3130604 3129372 color=lgrey
hs2 1071625 1072731 hs10 3131823 3130651 color=lgrey
hs2 1080258 1082240 hs9 290407 288425 color=vvdyellow
hs2 1082290 1083798 hs9 288375 286867 color=vvdyellow
hs2 1096644 1097411 hs10 108847 107942 color=lgrey
hs2 1099095 1099808 hs9 747888 747184 color=vvdyellow
hs2 1107682 1110981 hs9 134589 131290 color=vvdyellow
hs2 1110978 1112396 hs9 131293 129875 color=vvdyellow
hs2 1112410 1113165 hs9 129861 129106 color=vvdyellow
hs2 1113979 1115076 hs9 128289 127192 color=vvdyellow
hs2 1115591 1116157 hs9 125817 125248 color=vvdyellow
hs2 1116178 1117227 hs9 125227 124178 color=vvdyellow
hs2 1117244 1118125 hs9 124161 123280 color=vvdyellow
hs2 1118220 1119104 hs9 123185 122301 color=vvdyellow
hs2 1119206 1120342 hs9 122204 121068 color=vvdyellow
hs2 1120379 1121317 hs9 121031 120093 color=vvdyellow
hs2 1121346 1122311 hs9 120065 119100 color=vvdyellow
hs2 1122361 1123116 hs9 119050 118295 color=vvdyellow
hs2 1123122 1123925 hs9 118289 117489 color=vvdyellow
hs2 1129677 1130960 hs9 99036 97753 color=vvdyellow
hs2 1130970 1131902 hs9 97743 96811 color=vvdyellow
hs2 1131902 1132639 hs9 96811 96074 color=vvdyellow
hs2 1132653 1133990 hs9 96062 94725 color=vvdyellow
hs2 1133987 1135447 hs9 94728 93268 color=vvdyellow
hs2 1151904 1152803 hs9 770416 769517 color=vvdyellow
hs2 1159352 1159813 hs9 86204 85641 color=vvdyellow
hs2 1163535 1164239 hs7 79268 78564 color=vdblue
hs2 1167162 1167932 hs9 83176 82406 color=vvdyellow
hs2 1168163 1168972 hs9 82175 81366 color=vvdyellow
hs2 1170256 1171518 hs9 80077 78815 color=vvdyellow
hs2 1172303 1173967 hs9 78030 76366 color=vvdyellow
hs2 1177919 1178668 hs9 68429 67680 color=vvdyellow
hs2 1179174 1180205 hs9 67187 65991 color=vvdyellow
hs2 1193312 1194109 hs9 55867 55070 color=vvdyellow
hs2 1195615 1196397 hs9 53529 52777 color=vvdyellow
hs2 1196612 1197817 hs9 51301 50096 color=vvdyellow
hs2 1200079 1200849 hs9 47515 46787 color=vvdyellow
hs2 1203616 1205040 hs9 20987 19554 color=vvdyellow
hs2 1206102 1208411 hs9 24766 22502 color=vvdyellow
hs2 1213527 1214132 hs8 169095 168541 color=vdred
hs2 1214166 1215203 hs8 1884 928 color=vdred
hs2 1217568 1218656 hs10 3122750 3121662 color=lgrey
hs2 1218760 1219623 hs10 3123717 3122854 color=lgrey
hs2 1273226 1274629 hs7 417603 416404 color=vdblue
hs2 1275282 1276388 hs7 419571 418465 color=vdblue
hs2 1276651 1277613 hs7 420795 419833 color=vdblue
hs2 1277681 1279276 hs7 422461 420866 color=vdblue
hs2 1279359 1280537 hs7 423723 422545 color=vdblue
hs2 1283601 1284404 hs7 424646 423861 color=vdblue
hs2 1284655 1285503 hs7 425745 424897 color=vdblue
hs2 1285738 1288365 hs7 428597 425970 color=vdblue
hs2 1289387 1291576 hs5 41475 39286 color=dorange
hs2 1291805 1293115 hs5 39057 37747 color=dorange
hs2 1293145 1294878 hs5 37717 35984 color=dorange
hs2 1295389 1296456 hs5 35553 34486 color=dorange
hs2 1296453 1297091 hs5 34489 33851 color=dorange
hs2 1297757 1298686 hs5 33697 32255 color=dorange
hs2 1298719 1299675 hs5 32224 31271 color=dorange
hs2 1299843 1300967 hs5 31100 29976 color=dorange
hs2 1301035 1301958 hs5 29908 28985 color=dorange
hs2 1302527 1303990 hs5 28410 26947 color=dorange
hs2 1304002 1305045 hs5 26935 25892 color=dorange
hs2 1305063 1306520 hs5 25874 24417 color=dorange
hs2 1306578 1307855 hs5 24359 23082 color=dorange
hs2 1307867 1308535 hs5 23070 22402 color=dorange
hs2 1308882 1309748 hs5 22055 21207 color=dorange
hs2 1309763 1311136 hs5 21192 19819 color=dorange
hs2 1311405 1312121 hs5 19549 18833 color=dorange
hs2 1312186 1313799 hs5 18768 17155 color=dorange
hs2 1313892 1314842 hs5 17062 16112 color=dorange
hs2 1314845 1315687 hs5 16109 15267 color=dorange
hs2 1315687 1317348 hs5 15267 13606 color=dorange
hs2 1317352 1317828 hs5 13602 13126 color=dorange
hs2 1318067 1319392 hs5 12887 11562 color=dorange
hs2 1319424 1320452 hs5 11539 10511 color=dorange
hs2 1320674 1321831 hs5 10289 9132 color=dorange
hs2 1322534 1323442 hs9 650267 649359 color=vvdyellow
hs2 1325462 1326391 hs7 193286 192357 color=vdblue
hs2 1326480 1327412 hs7 192268 191336 color=vdblue
hs2 1327423 1328532 hs7 191325 190216 color=vdblue
hs2 1328646 1330307 hs7 190102 188441 color=vdblue
hs2 1330382 1331443 hs7 188366 187305 color=vdblue
hs2 1331809 1332249 hs7 186939 186499 color=vdblue
hs2 1332246 1333133 hs7 186502 185615 color=vdblue
hs2 1333130 1334005 hs7 185618 184743 color=vdblue
hs2 1334002 1334982 hs7 184746 183766 color=vdblue
hs2 1335008 1336531 hs7 183740 182217 color=vdblue
hs2 1336602 1337666 hs7 182146 181082 color=vdblue
hs2 1337722 1338711 hs7 181026 180037 color=vdblue
hs2 1343161 1343769 hs7 178692 178084 color=vdblue
hs2 1343804 1344238 hs7 178048 177614 color=vdblue
hs2 1344280 1345401 hs7 177569 176448 color=vdblue
hs2 1345500 1348571 hs7 176349 173278 color=vdblue
hs2 1348568 1349647 hs7 173281 172202 color=vdblue
hs2 1349644 1350720 hs7 172205 171129 color=vdblue
hs2 1350828 1351448 hs7 171020 170400 color=vdblue
hs2 1351570 1352976 hs7 170278 168872 color=vdblue
hs2 1353002 1353472 hs7 168845 168375 color=vdblue
hs2 1354129 1355214 hs7 167711 166491 color=vdblue
hs2 1355355 1356665 hs7 166485 165175 color=vdblue
hs2 1357263 1359068 hs7 164556 162763 color=vdblue
hs2 1359799 1360530 hs7 162059 161289 color=vdblue
hs2 1360600 1362108 hs7 161219 159711 color=vdblue
hs2 1362166 1363113 hs7 159653 158706 color=vdblue
hs2 1363110 1363994 hs7 158709 157825 color=vdblue
hs2 1364016 1365803 hs7 157803 156016 color=vdblue
hs2 1365787 1366563 hs7 156032 155256 color=vdblue
hs2 1366599 1368449 hs7 155220 153370 color=vdblue
hs2 1368495 1369556 hs7 153324 152275 color=vdblue
hs2 1369733 1370425 hs7 137673 136981 color=vdblue
hs2 1370422 1373160 hs7 136984 134255 color=vdblue
hs2 1373184 1373750 hs7 134223 133657 color=vdblue
hs2 1373806 1375872 hs7 133601 131535 color=vdblue
hs2 1376082 1377785 hs7 131325 129622 color=vdblue
hs2 1378307 1379104 hs7 129091 128294 color=vdblue
hs2 1379164 1379985 hs7 128151 127414 color=vdblue
hs2 1380055 1380960 hs7 127344 126439 color=vdblue
hs2 1380965 1382101 hs7 126434 125298 color=vdblue
